Boost,Coolant_Temp,EXH_DIFF,EXH_L,EXH_R,Fuel_Press,Fuel_Rate,Load,Oil_Press,RPM
147.0,85.0,24.0,321.0,297.0,480.0,95.35,24.0,457.0,1801.0
149.5,84.0,20.0,307.0,287.0,479.5,85.25,23.0,458.5,1800.0
151.0,85.0,20.0,314.0,294.0,481.0,93.95,24.0,457.0,1803.5
151.5,85.0,21.0,314.0,293.0,481.0,96.2,24.0,457.0,1803.5
143.0,86.0,23.0,347.0,324.0,480.0,102.95,25.0,456.0,1804.5
133.0,85.0,25.0,299.0,274.0,480.0,84.2,23.0,458.0,1798.0
154.0,86.0,19.0,330.0,311.0,477.0,100.6,25.0,459.0,1796.5
160.0,92.0,22.0,555.0,577.0,456.0,255.45,53.0,442.5,1799.0
131.5,94.0,19.0,555.0,574.0,454.5,285.85,59.0,436.0,1796.5
143.0,95.0,22.0,558.0,580.0,450.5,278.25,57.0,435.0,1809.5
146.0,94.0,21.0,557.0,578.0,456.5,267.55,55.0,436.5,1810.5
150.0,95.0,23.0,557.0,580.0,451.0,286.8,60.0,434.0,1801.0
153.0,94.0,21.0,557.0,578.0,452.5,282.4,59.0,435.5,1794.0
145.0,96.0,21.0,556.0,577.0,458.0,256.75,52.0,432.5,1793.0
146.5,95.0,22.0,559.0,581.0,458.5,266.85,55.0,434.5,1798.0
147.0,95.0,20.0,559.0,579.0,456.0,258.05,53.0,433.0,1813.0
146.5,94.0,21.0,560.0,581.0,458.0,266.25,53.0,433.5,1793.0
149.0,95.0,21.0,558.0,579.0,455.5,264.7,55.0,433.0,1803.5
150.0,95.0,22.0,560.0,582.0,451.0,279.8,58.0,432.5,1796.5
142.0,94.0,22.0,557.0,579.0,450.5,273.0,57.0,433.0,1803.5
142.5,94.0,23.0,557.0,580.0,454.0,261.75,54.0,434.0,1805.0
127.5,85.0,20.0,351.0,331.0,477.0,111.75,26.0,456.0,1796.5
144.0,86.0,16.0,373.0,357.0,476.0,121.25,28.0,455.0,1802.5
140.5,84.0,25.0,302.0,277.0,479.0,89.05,23.0,459.0,1803.5
138.5,85.0,20.0,320.0,300.0,477.5,97.25,24.0,457.5,1800.0
134.0,85.0,22.0,315.0,293.0,480.0,89.9,24.0,455.5,1798.0
136.5,85.0,22.0,315.0,293.0,477.0,92.65,25.0,456.5,1801.5
139.5,85.0,22.0,334.0,312.0,476.5,98.9,25.0,456.5,1798.0
140.0,85.0,23.0,303.0,280.0,477.0,88.45,23.0,459.5,1802.5
140.0,84.0,24.0,301.0,277.0,478.0,83.35,22.0,457.0,1803.5
143.0,85.0,22.0,324.0,302.0,477.0,101.3,25.0,456.5,1801.0
143.5,85.0,23.0,309.0,286.0,479.5,85.25,23.0,459.0,1801.0
144.0,84.0,23.0,308.0,285.0,478.5,89.3,23.0,458.5,1801.5
147.0,87.0,17.0,398.0,381.0,473.0,123.15,29.0,451.5,1801.5
143.5,87.0,10.0,439.0,449.0,468.5,173.6,38.0,448.0,1797.5
142.0,87.0,4.0,416.0,412.0,469.0,159.5,34.0,451.5,1799.0
137.0,87.0,2.0,422.0,424.0,469.5,149.4,33.0,451.5,1793.0
135.5,85.0,26.0,304.0,278.0,479.0,86.1,23.0,456.5,1805.0
140.5,85.0,24.0,310.0,286.0,479.0,94.55,24.0,458.0,1800.0
140.0,85.0,24.0,301.0,277.0,479.0,83.35,23.0,456.5,1802.5
142.0,85.0,24.0,303.0,279.0,478.5,88.0,23.0,458.0,1798.0
141.5,85.0,24.0,311.0,287.0,478.0,89.3,23.0,456.0,1802.5
141.5,85.0,23.0,318.0,295.0,476.5,93.95,25.0,456.0,1795.0
140.0,86.0,22.0,321.0,299.0,478.5,94.55,24.0,457.0,1800.0
138.5,85.0,26.0,299.0,273.0,476.5,86.1,23.0,457.0,1801.0
181.5,91.0,23.0,554.0,577.0,448.0,270.65,55.0,440.5,1814.0
150.5,99.0,24.0,562.0,586.0,451.0,259.85,56.0,427.5,1813.0
140.0,98.0,22.0,563.0,585.0,451.5,273.6,55.0,427.5,1803.5
128.5,94.0,15.0,552.0,567.0,456.5,246.9,52.0,435.5,1791.5
132.0,91.0,15.0,544.0,559.0,457.0,236.8,48.0,440.5,1806.0
140.5,90.0,9.0,532.0,541.0,460.0,222.4,47.0,442.0,1803.5
148.5,91.0,11.0,539.0,550.0,457.5,243.9,52.0,441.0,1790.5
150.0,91.0,13.0,543.0,556.0,454.0,239.3,51.0,440.0,1798.0
142.0,90.0,9.0,539.0,548.0,456.5,220.3,46.0,442.0,1813.0
148.0,90.0,11.0,538.0,549.0,454.5,266.0,55.0,441.5,1806.0
139.5,90.0,13.0,540.0,553.0,457.5,238.0,50.0,443.0,1783.0
147.0,90.0,12.0,539.0,551.0,461.5,226.7,47.0,443.0,1801.5
149.0,90.0,12.0,543.0,555.0,457.0,237.75,48.0,441.0,1807.5
133.0,89.0,7.0,514.0,521.0,467.5,180.75,40.0,445.5,1803.5
136.0,84.0,26.0,292.0,266.0,479.0,80.85,22.0,458.0,1799.0
160.0,83.0,15.0,323.0,308.0,480.5,104.6,25.0,477.5,1803.5
150.0,86.0,22.0,356.0,334.0,478.5,111.75,27.0,455.0,1803.5
151.5,86.0,20.0,361.0,341.0,477.5,114.95,28.0,455.5,1801.0
153.5,86.0,19.0,358.0,339.0,478.0,116.85,27.0,455.0,1801.0
156.0,86.0,20.0,356.0,336.0,478.0,111.15,27.0,455.5,1802.5
156.0,86.0,19.0,360.0,341.0,478.0,112.8,27.0,454.0,1801.0
155.0,85.0,21.0,345.0,324.0,478.5,111.75,27.0,455.5,1804.5
156.0,85.0,20.0,345.0,325.0,479.5,106.5,27.0,454.5,1801.0
153.5,86.0,19.0,362.0,343.0,478.0,110.9,27.0,453.5,1801.0
150.5,86.0,21.0,355.0,334.0,478.0,110.3,26.0,454.5,1801.5
151.0,86.0,18.0,353.0,335.0,478.0,113.4,27.0,453.5,1800.0
148.5,87.0,18.0,393.0,375.0,474.0,131.95,30.0,452.5,1805.0
134.5,86.0,21.0,359.0,338.0,475.5,116.6,27.0,454.0,1799.0
147.0,86.0,20.0,371.0,351.0,476.5,119.6,28.0,453.5,1803.5
171.5,63.0,25.0,269.0,244.0,483.5,66.85,19.0,514.0,1795.5
155.5,84.0,23.0,271.0,248.0,480.5,60.7,19.0,458.0,1797.5
137.0,85.0,25.0,274.0,249.0,481.5,65.8,20.0,457.0,1800.0
147.5,85.0,22.0,312.0,290.0,474.5,89.05,23.0,454.5,1801.0
132.0,85.0,23.0,333.0,310.0,474.0,103.55,26.0,452.5,1799.0
135.0,91.0,17.0,553.0,570.0,454.5,235.5,51.0,436.0,1801.0
137.5,89.0,16.0,552.0,568.0,451.5,268.15,56.0,440.0,1800.0
139.0,89.0,18.0,554.0,572.0,449.0,273.25,57.0,438.5,1797.5
131.0,89.0,19.0,553.0,572.0,457.0,221.7,48.0,437.5,1803.5
128.0,90.0,17.0,553.0,570.0,456.0,230.6,49.0,436.0,1798.0
126.0,84.0,28.0,285.0,257.0,474.0,77.65,21.0,455.0,1803.5
143.5,86.0,11.0,416.0,405.0,455.0,167.8,39.0,447.0,1812.0
127.5,84.0,25.0,285.0,260.0,473.0,81.45,22.0,455.5,1801.5
131.0,84.0,27.0,284.0,257.0,474.0,80.05,22.0,455.0,1802.5
138.5,85.0,22.0,350.0,328.0,471.0,108.2,27.0,452.0,1799.0
141.5,85.0,21.0,336.0,315.0,471.0,104.05,26.0,452.0,1795.5
151.0,85.0,9.0,397.0,388.0,467.5,137.4,31.0,450.0,1803.5
149.5,85.0,20.0,381.0,361.0,471.0,124.55,29.0,449.5,1796.5
149.0,85.0,23.0,378.0,355.0,470.0,119.1,27.0,451.0,1798.0
152.5,86.0,5.0,427.0,422.0,469.5,118.05,27.0,450.0,1803.5
148.5,85.0,19.0,388.0,369.0,469.5,125.05,29.0,449.5,1801.0
149.5,85.0,24.0,338.0,314.0,472.5,105.95,26.0,451.5,1802.5
151.5,85.0,22.0,334.0,312.0,474.5,102.5,26.0,452.5,1801.5
150.5,85.0,24.0,358.0,334.0,472.5,115.3,27.0,451.5,1804.5
150.5,85.0,23.0,360.0,337.0,473.0,109.0,26.0,451.0,1798.0
161.5,87.0,9.0,478.0,487.0,465.0,183.25,38.0,446.0,1811.0
115.5,89.0,32.0,365.0,333.0,477.0,3.7,7.0,442.0,1808.5
177.5,81.0,21.0,347.0,326.0,475.0,98.35,25.0,477.5,1797.5
137.0,85.0,23.0,335.0,312.0,474.5,104.05,25.0,452.5,1802.5
129.0,84.0,23.0,318.0,295.0,474.0,98.35,24.0,453.5,1800.0
126.5,85.0,24.0,360.0,336.0,473.5,109.5,27.0,451.0,1797.5
146.5,84.0,23.0,312.0,289.0,477.0,87.4,23.0,452.5,1805.0
130.0,85.0,21.0,335.0,314.0,479.5,96.65,25.0,451.5,1800.0
130.0,85.0,23.0,321.0,298.0,476.5,97.25,25.0,452.0,1800.0
127.0,85.0,22.0,318.0,296.0,479.5,92.65,24.0,453.0,1804.5
126.0,84.0,22.0,321.0,299.0,474.5,95.95,26.0,451.5,1804.5
124.0,85.0,22.0,317.0,295.0,472.0,86.35,24.0,452.0,1801.0
121.0,85.0,20.0,322.0,302.0,473.5,98.35,25.0,453.5,1798.0
119.5,85.0,23.0,326.0,303.0,474.0,93.2,23.0,451.5,1802.5
120.5,85.0,21.0,331.0,310.0,472.5,109.0,26.0,452.0,1800.0
119.0,85.0,22.0,324.0,302.0,471.5,94.75,24.0,453.0,1802.5
118.0,85.0,24.0,320.0,296.0,472.0,102.5,25.0,451.5,1801.5
118.0,85.0,21.0,328.0,307.0,472.5,104.05,25.0,452.5,1800.0
117.0,84.0,23.0,315.0,292.0,472.0,91.2,24.0,452.0,1798.0
121.5,89.0,14.0,552.0,566.0,450.0,210.9,45.0,436.0,1804.5
111.5,89.0,10.0,547.0,557.0,455.0,216.15,45.0,439.0,1807.0
106.5,88.0,10.0,527.0,537.0,459.5,196.9,45.0,442.5,1795.0
111.0,88.0,9.0,525.0,534.0,461.5,204.0,45.0,442.0,1801.0
109.0,89.0,9.0,539.0,548.0,460.5,199.05,42.0,440.5,1802.5
121.5,87.0,12.0,535.0,547.0,459.5,217.55,45.0,442.0,1807.0
120.0,88.0,6.0,531.0,537.0,462.0,217.55,46.0,441.5,1798.0
118.5,87.0,11.0,520.0,531.0,462.0,191.45,42.0,441.5,1811.0
101.5,84.0,30.0,289.0,259.0,478.5,78.75,21.0,455.0,1801.0
115.5,85.0,21.0,314.0,293.0,477.5,90.15,23.0,452.5,1800.0
117.5,84.0,28.0,302.0,274.0,478.0,80.4,22.0,454.0,1801.0
115.5,84.0,19.0,257.0,238.0,480.0,46.8,16.0,455.5,1803.5
124.0,84.0,18.0,254.0,236.0,478.5,46.55,16.0,454.0,1801.0
131.0,85.0,18.0,366.0,348.0,472.5,114.7,27.0,450.0,1799.0
132.5,85.0,17.0,367.0,350.0,471.5,114.1,27.0,451.0,1800.0
125.5,85.0,23.0,305.0,282.0,475.5,85.05,23.0,454.5,1805.0
118.5,85.0,20.0,324.0,304.0,474.0,99.15,25.0,450.5,1800.0
152.0,86.0,22.0,354.0,332.0,470.0,112.8,27.0,450.5,1801.5
148.0,91.0,20.0,558.0,578.0,452.5,239.3,51.0,434.0,1814.0
121.5,88.0,10.0,531.0,541.0,457.5,202.45,44.0,440.0,1799.0
135.0,89.0,14.0,546.0,560.0,452.0,229.45,54.0,437.0,1783.0
132.5,89.0,14.0,555.0,569.0,454.0,219.8,47.0,436.0,1805.0
122.0,89.0,15.0,550.0,565.0,456.0,230.6,48.0,438.0,1797.5
127.0,90.0,11.0,551.0,562.0,453.5,220.3,46.0,437.5,1803.5
126.0,90.0,12.0,546.0,558.0,453.5,255.45,52.0,436.5,1792.0
130.0,91.0,23.0,562.0,585.0,451.5,267.3,56.0,433.0,1801.5
121.5,91.0,21.0,563.0,584.0,449.5,287.0,59.0,433.0,1794.0
111.0,85.0,24.0,335.0,311.0,474.0,107.1,25.0,452.0,1801.0
118.5,84.0,21.0,326.0,305.0,474.0,106.5,26.0,451.5,1796.5
120.5,85.0,26.0,342.0,316.0,474.0,110.3,27.0,449.5,1799.0
120.0,85.0,24.0,326.0,302.0,474.5,99.75,25.0,452.0,1803.5
120.5,85.0,23.0,327.0,304.0,474.5,96.45,25.0,450.5,1803.5
120.5,85.0,25.0,326.0,301.0,474.0,92.85,24.0,450.5,1801.5
122.0,85.0,24.0,314.0,290.0,477.5,89.65,23.0,452.0,1803.5
121.5,85.0,23.0,313.0,290.0,477.5,87.75,22.0,452.0,1800.0
123.0,84.0,24.0,323.0,299.0,478.0,97.25,24.0,452.0,1802.5
124.5,85.0,22.0,327.0,305.0,477.0,98.55,24.0,450.5,1804.5
123.0,85.0,25.0,320.0,295.0,477.5,87.15,23.0,450.0,1801.5
123.0,84.0,23.0,311.0,288.0,476.0,94.75,24.0,451.0,1803.5
121.5,84.0,24.0,308.0,284.0,474.5,82.75,22.0,451.5,1802.5
122.0,85.0,25.0,319.0,294.0,477.5,89.9,23.0,452.0,1802.5
126.0,86.0,18.0,380.0,362.0,473.5,116.6,29.0,448.0,1801.5
122.5,84.0,25.0,313.0,288.0,475.0,88.25,22.0,452.5,1800.0
129.5,84.0,26.0,316.0,290.0,475.5,92.05,24.0,452.5,1803.5
132.5,85.0,23.0,316.0,293.0,479.5,89.9,23.0,453.0,1802.5
132.5,84.0,23.0,318.0,295.0,478.0,83.85,22.0,453.0,1798.0
131.5,85.0,23.0,315.0,292.0,478.0,87.4,23.0,451.0,1803.5
131.0,84.0,24.0,315.0,291.0,477.0,89.9,23.0,451.0,1800.0
123.5,85.0,24.0,310.0,286.0,477.5,88.25,23.0,451.0,1801.0
124.5,85.0,23.0,308.0,285.0,476.5,87.15,23.0,452.0,1802.5
124.0,85.0,24.0,313.0,289.0,477.0,85.85,23.0,450.5,1801.0
121.0,84.0,23.0,317.0,294.0,477.0,94.75,24.0,451.5,1794.0
119.0,85.0,23.0,329.0,306.0,477.5,96.65,25.0,450.0,1798.0
119.5,84.0,22.0,313.0,291.0,477.0,92.65,23.0,452.5,1798.0
120.0,84.0,25.0,304.0,279.0,477.0,87.75,22.0,452.5,1796.5
117.5,84.0,24.0,308.0,284.0,476.0,86.1,22.0,452.0,1797.5
116.5,84.0,24.0,306.0,282.0,476.0,84.45,22.0,451.0,1801.5
120.5,85.0,24.0,308.0,284.0,477.0,85.85,22.0,451.0,1801.5
123.0,85.0,22.0,311.0,289.0,477.5,86.35,23.0,452.0,1801.5
123.0,85.0,24.0,307.0,283.0,475.0,83.6,23.0,451.0,1799.0
123.0,84.0,23.0,307.0,284.0,475.0,83.35,22.0,452.0,1799.0
124.5,85.0,23.0,315.0,292.0,474.5,88.0,23.0,450.0,1799.0
124.5,85.0,23.0,308.0,285.0,476.5,85.25,23.0,451.5,1804.5
124.5,85.0,21.0,327.0,306.0,474.5,97.0,24.0,451.0,1799.0
124.0,85.0,20.0,333.0,313.0,475.0,92.65,24.0,450.5,1803.5
121.5,85.0,24.0,326.0,302.0,473.5,92.65,23.0,455.0,1804.5
118.5,85.0,22.0,321.0,299.0,474.5,88.85,23.0,456.0,1802.5
123.0,86.0,22.0,362.0,340.0,474.0,114.7,27.0,453.0,1799.0
119.5,85.0,22.0,327.0,305.0,476.0,93.45,24.0,455.5,1803.5
121.0,85.0,22.0,333.0,311.0,477.0,96.45,24.0,455.0,1801.5
123.0,85.0,21.0,318.0,297.0,473.5,95.95,25.0,454.5,1797.5
121.5,85.0,23.0,331.0,308.0,478.0,86.55,23.0,454.0,1802.5
115.5,85.0,24.0,324.0,300.0,476.0,91.8,23.0,455.5,1803.5
145.5,92.0,22.0,565.0,587.0,454.5,286.45,60.0,436.5,1805.0
132.0,93.0,22.0,566.0,588.0,452.5,277.9,58.0,435.0,1804.5
139.5,91.0,24.0,567.0,591.0,453.5,270.3,56.0,436.5,1795.5
137.5,92.0,21.0,567.0,588.0,448.5,295.2,61.0,435.0,1810.5
130.5,92.0,21.0,565.0,586.0,454.0,284.3,60.0,436.5,1798.0
125.0,92.0,21.0,565.0,586.0,455.0,261.75,58.0,434.5,1794.0
126.0,92.0,22.0,567.0,589.0,453.5,277.65,58.0,437.5,1801.5
127.5,92.0,21.0,568.0,589.0,455.5,273.25,56.0,434.5,1802.5
97.5,85.0,24.0,346.0,322.0,479.5,102.7,25.0,456.0,1795.5
112.5,83.0,17.0,242.0,225.0,486.0,3.7,7.0,459.0,1810.5
164.0,83.0,20.0,303.0,283.0,478.5,83.6,22.0,476.0,1799.0
128.5,85.0,22.0,306.0,284.0,478.0,85.25,22.0,457.5,1799.0
122.5,85.0,27.0,249.0,222.0,485.0,3.7,7.0,460.5,1808.5
127.5,85.0,24.0,304.0,280.0,478.5,79.2,21.0,458.5,1801.5
123.0,85.0,27.0,297.0,270.0,478.5,78.75,22.0,458.0,1798.0
132.5,86.0,20.0,373.0,353.0,473.5,110.9,27.0,453.0,1801.0
113.5,85.0,23.0,317.0,294.0,473.5,95.35,24.0,457.0,1797.5
112.0,85.0,21.0,319.0,298.0,474.0,95.95,24.0,455.0,1804.5
112.0,86.0,9.0,410.0,401.0,470.5,136.8,31.0,451.0,1802.5
118.5,85.0,22.0,311.0,289.0,475.0,92.65,24.0,457.0,1801.0
127.0,85.0,24.0,316.0,292.0,475.5,85.5,23.0,457.0,1801.5
129.5,85.0,17.0,342.0,325.0,473.0,110.7,27.0,455.5,1798.0
121.0,86.0,19.0,366.0,347.0,471.0,113.05,27.0,453.0,1800.0
118.0,84.0,21.0,321.0,300.0,474.5,97.25,25.0,456.5,1801.0
136.0,85.0,21.0,317.0,296.0,457.5,93.95,24.0,456.0,1801.5
120.5,85.0,22.0,309.0,287.0,460.0,87.15,23.0,457.0,1802.5
130.5,86.0,20.0,370.0,350.0,479.5,114.7,26.0,440.0,1800.0
82.0,85.0,22.0,367.0,345.0,478.5,111.4,27.0,439.0,1800.0
77.0,86.0,21.0,357.0,336.0,478.5,105.95,26.0,440.0,1802.5
79.5,86.0,22.0,357.0,335.0,479.0,108.4,26.0,441.0,1801.0
83.5,85.0,18.0,366.0,348.0,478.5,114.5,27.0,441.5,1801.5
86.0,85.0,23.0,339.0,316.0,478.0,103.3,25.0,441.0,1800.0
89.5,86.0,23.0,363.0,340.0,478.5,111.75,27.0,442.0,1801.5
90.0,86.0,22.0,362.0,340.0,476.5,109.85,27.0,439.5,1798.0
92.0,86.0,22.0,361.0,339.0,476.5,110.1,27.0,438.5,1802.5
92.5,86.0,21.0,359.0,338.0,475.5,109.85,26.0,440.0,1801.0
94.5,85.0,22.0,350.0,328.0,475.5,109.85,27.0,439.0,1803.5
96.5,86.0,17.0,367.0,350.0,475.5,113.4,27.0,441.0,1801.0
99.5,85.0,20.0,336.0,316.0,475.5,102.95,26.0,441.5,1799.0
100.5,86.0,21.0,362.0,341.0,474.5,114.1,27.0,441.0,1799.0
99.5,86.0,20.0,355.0,335.0,473.5,110.3,26.0,441.0,1801.5
98.0,85.0,21.0,339.0,318.0,475.0,104.05,26.0,440.5,1801.0
94.5,86.0,19.0,359.0,340.0,474.5,109.0,26.0,440.5,1801.5
93.5,86.0,22.0,358.0,336.0,474.0,111.4,27.0,440.0,1799.0
93.0,86.0,20.0,355.0,335.0,472.5,106.5,26.0,440.5,1802.5
96.5,85.0,20.0,361.0,341.0,473.5,113.05,27.0,439.5,1800.0
99.0,86.0,18.0,365.0,347.0,472.5,114.1,27.0,440.0,1800.0
91.5,85.0,23.0,312.0,289.0,474.0,86.35,23.0,443.5,1799.0
67.0,85.0,23.0,336.0,313.0,471.5,98.9,24.0,442.5,1799.0
60.0,86.0,19.0,392.0,373.0,470.5,126.1,29.0,438.0,1797.5
56.5,86.0,20.0,355.0,335.0,472.0,104.4,26.0,439.0,1806.0
73.0,85.0,27.0,302.0,275.0,473.5,80.4,22.0,442.5,1801.0
79.0,85.0,26.0,297.0,271.0,474.5,83.15,22.0,443.0,1803.5
81.5,85.0,27.0,295.0,268.0,473.0,79.8,21.0,443.5,1800.0
83.0,85.0,27.0,295.0,268.0,473.5,72.7,21.0,444.0,1796.5
84.0,85.0,26.0,304.0,278.0,474.0,81.7,22.0,442.0,1801.5
85.5,86.0,18.0,363.0,345.0,472.0,110.1,27.0,439.0,1801.0
89.5,86.0,21.0,362.0,341.0,472.5,109.25,26.0,439.5,1800.0
91.5,86.0,19.0,362.0,343.0,473.5,113.65,27.0,439.5,1801.0
90.5,85.0,19.0,345.0,326.0,473.5,105.7,25.0,442.0,1799.0
93.0,86.0,19.0,359.0,340.0,476.0,107.1,26.0,439.0,1806.0
95.5,86.0,20.0,368.0,348.0,475.0,111.75,27.0,440.0,1799.0
94.0,86.0,20.0,352.0,332.0,475.0,108.2,26.0,440.0,1800.0
95.0,86.0,19.0,355.0,336.0,476.0,107.35,26.0,439.5,1802.5
93.0,85.0,20.0,335.0,315.0,475.5,100.8,25.0,441.0,1801.0
82.5,85.0,21.0,320.0,299.0,476.0,91.55,24.0,442.5,1803.5
103.5,92.0,21.0,568.0,589.0,450.5,275.85,58.0,422.5,1801.0
61.0,96.0,21.0,575.0,596.0,455.0,260.2,53.0,415.0,1796.5
56.5,95.0,20.0,573.0,593.0,454.0,273.25,55.0,415.5,1811.0
56.0,96.0,23.0,577.0,600.0,451.0,276.1,55.0,416.5,1809.5
50.5,97.0,23.0,576.0,599.0,455.0,264.45,55.0,414.5,1804.5
55.0,96.0,24.0,576.0,600.0,450.0,274.3,56.0,414.5,1801.5
63.0,95.0,23.0,575.0,598.0,451.5,272.65,57.0,417.0,1800.0
68.0,95.0,22.0,574.0,596.0,455.0,271.6,56.0,417.5,1801.5
70.0,94.0,21.0,570.0,591.0,459.5,259.0,54.0,419.0,1800.0
67.0,86.0,24.0,364.0,340.0,481.5,109.25,26.0,439.5,1800.0
97.5,86.0,11.0,416.0,405.0,479.5,121.0,29.0,438.5,1808.5
101.0,86.0,17.0,390.0,373.0,481.5,114.5,28.0,439.0,1803.5
106.0,86.0,19.0,387.0,368.0,477.5,121.25,28.0,439.0,1798.0
113.5,86.0,17.0,400.0,383.0,478.5,122.3,28.0,439.0,1803.5
115.0,86.0,10.0,411.0,401.0,478.0,132.75,30.0,438.0,1804.5
115.5,85.0,15.0,400.0,385.0,477.0,133.25,30.0,439.5,1807.0
117.0,86.0,19.0,388.0,369.0,477.0,115.55,27.0,439.0,1804.5
118.5,86.0,16.0,404.0,388.0,476.0,138.45,32.0,439.5,1795.5
116.5,86.0,13.0,403.0,390.0,477.0,118.5,28.0,439.0,1808.5
118.0,86.0,16.0,396.0,380.0,473.5,145.95,31.0,439.0,1799.0
119.0,86.0,15.0,392.0,377.0,476.0,112.2,27.0,439.0,1801.5
120.5,86.0,7.0,416.0,409.0,475.0,144.5,31.0,437.0,1802.5
119.0,86.0,18.0,387.0,369.0,476.0,124.8,29.0,438.5,1807.5
119.5,86.0,13.0,405.0,392.0,475.5,137.85,31.0,438.0,1801.0
121.0,86.0,10.0,409.0,399.0,476.0,134.65,30.0,437.5,1802.5
119.5,86.0,14.0,404.0,390.0,476.0,144.9,32.0,438.5,1800.0
118.5,86.0,17.0,397.0,380.0,476.0,141.45,32.0,437.5,1799.0
120.5,87.0,2.0,434.0,432.0,473.0,172.05,37.0,435.5,1791.5
114.5,86.0,16.0,396.0,380.0,479.0,122.65,29.0,438.5,1801.0
113.0,85.0,23.0,365.0,342.0,476.5,115.3,26.0,441.0,1802.5
130.0,86.0,8.0,451.0,443.0,472.5,140.0,32.0,434.5,1814.0
123.0,87.0,1.0,451.0,450.0,478.0,110.3,26.0,439.5,1807.0
130.5,87.0,7.0,435.0,428.0,472.5,179.2,40.0,436.0,1787.0
127.5,86.0,14.0,411.0,397.0,477.5,131.35,29.0,435.5,1806.0
128.0,86.0,14.0,398.0,384.0,478.0,113.9,27.0,439.0,1803.5
132.0,86.0,19.0,384.0,365.0,478.5,130.05,29.0,439.0,1805.0
131.5,86.0,20.0,381.0,361.0,476.5,126.95,29.0,439.0,1801.5
130.0,86.0,11.0,400.0,389.0,479.0,125.05,28.0,438.5,1803.5
131.5,86.0,11.0,407.0,396.0,477.5,125.65,29.0,438.0,1796.5
134.0,86.0,8.0,416.0,408.0,477.0,146.65,32.0,437.0,1794.0
133.5,86.0,6.0,420.0,414.0,478.5,148.1,32.0,437.5,1804.5
132.5,86.0,14.0,404.0,390.0,475.0,131.6,28.0,437.5,1805.0
132.0,86.0,11.0,401.0,390.0,478.5,123.4,29.0,439.5,1801.0
133.0,87.0,10.0,408.0,398.0,479.5,126.45,29.0,437.5,1804.5
138.5,86.0,4.0,434.0,430.0,474.0,174.7,37.0,435.5,1797.5
131.0,86.0,5.0,417.0,412.0,478.5,124.55,28.0,436.5,1802.5
137.0,87.0,2.0,437.0,435.0,473.0,158.75,35.0,435.5,1801.0
138.5,86.0,8.0,425.0,417.0,474.0,164.25,37.0,435.5,1796.5
137.0,86.0,6.0,429.0,423.0,474.5,164.25,35.0,437.0,1804.5
137.5,86.0,6.0,456.0,462.0,477.0,137.05,31.0,438.0,1803.5
133.5,86.0,8.0,415.0,407.0,475.5,147.0,33.0,438.0,1801.0
138.0,86.0,6.0,427.0,421.0,478.0,166.95,36.0,436.5,1806.0
132.0,86.0,18.0,400.0,382.0,476.5,127.55,29.0,438.5,1803.5
130.0,86.0,23.0,371.0,348.0,479.5,110.3,27.0,440.0,1801.5
132.5,86.0,18.0,389.0,371.0,479.0,118.75,28.0,438.5,1801.5
132.5,86.0,19.0,386.0,367.0,478.5,124.55,28.0,439.0,1802.5
134.5,85.0,24.0,369.0,345.0,477.5,109.0,27.0,439.5,1801.5
136.5,85.0,23.0,369.0,346.0,478.5,114.1,27.0,440.0,1797.5
137.0,85.0,21.0,369.0,348.0,477.5,112.6,27.0,440.0,1800.0
135.0,86.0,23.0,359.0,336.0,476.5,102.95,26.0,441.5,1801.0
137.0,85.0,17.0,377.0,360.0,475.5,113.9,27.0,440.0,1796.5
136.5,86.0,22.0,361.0,339.0,479.0,118.75,28.0,440.5,1801.5
136.5,85.0,23.0,341.0,318.0,480.5,104.4,26.0,442.0,1800.0
137.0,85.0,23.0,352.0,329.0,481.0,105.7,26.0,441.0,1799.0
140.5,85.0,25.0,356.0,331.0,479.5,120.75,28.0,439.5,1808.5
142.0,87.0,4.0,442.0,438.0,480.5,124.55,29.0,437.0,1815.5
136.5,85.0,20.0,362.0,342.0,479.5,106.75,26.0,440.0,1801.5
140.5,86.0,15.0,391.0,376.0,479.5,113.65,27.0,438.0,1808.5
139.0,86.0,19.0,378.0,359.0,479.0,113.4,27.0,440.0,1795.0
143.5,86.0,19.0,380.0,361.0,477.5,139.3,31.0,437.5,1801.0
138.0,85.0,22.0,370.0,348.0,477.0,117.7,28.0,438.5,1796.5
143.0,86.0,21.0,380.0,359.0,475.5,140.85,32.0,438.0,1800.0
139.0,85.0,18.0,370.0,352.0,478.5,102.7,25.0,440.0,1801.0
143.0,86.0,19.0,380.0,361.0,473.0,166.15,36.0,436.5,1795.0
144.5,85.0,21.0,375.0,354.0,475.0,116.4,28.0,440.5,1801.0
141.5,86.0,18.0,370.0,352.0,476.5,104.4,26.0,439.5,1801.0
139.5,86.0,21.0,383.0,362.0,477.5,137.85,31.0,438.0,1801.5
137.0,85.0,21.0,360.0,339.0,478.5,104.05,26.0,440.0,1798.0
140.5,85.0,25.0,353.0,328.0,478.0,106.75,26.0,438.5,1800.0
141.0,86.0,20.0,376.0,356.0,478.0,104.85,26.0,438.5,1799.0
141.5,87.0,12.0,405.0,393.0,478.0,138.45,31.0,437.5,1795.0
141.5,86.0,21.0,383.0,362.0,475.0,118.3,28.0,438.5,1807.0
