Sample Time,Throttle Position [%],Fuel Consumption Rate [L/h],Engine Speed [RPM],Oil Filter Differential Pressure [kPa],Engine Oil Pressure [kPa],Boost Pressure [kPa],Right Exhaust Temperature [Deg. C],Left Exhaust Temperature [Deg. C],Engine Coolant Temperature [Deg. C],Engine Load Factor [%],Battery Voltage [volts],Fuel Pressure [kPa],Total Fuel [L],Fuel Filter Differential Pressure [kPa],Engine Run Hours [Hrs],Latitude [Degrees],Longitude [Degrees],Event Status Description,Altitude [ft],Run Status,Diagnostic Status Description,Ground Speed [km/h],Heading [Degrees]
10/6/2020 10:11,77.6,130.85,1797.5,72.5,471,26,365,418,79,30,26,424,3324728.442,1.5,,,,,,,,,
10/6/2020 10:52,,,,,,,,,,,,,,,20880.40559,-22.8503,-43.14561,,82.021,Stopped,,,
10/6/2020 11:11,76.8,0,0,0,4.5,0,171,164,76,0,26.5,53.5,3324786.17,11.5,,,,,,,,,
10/6/2020 12:11,76.8,0,0,0,4.5,0,94,85,71,0,26.5,22,3324786.17,12,,,,,,,,,
10/6/2020 13:11,76.8,0,0,0,4.5,0,67,63,66,0,26.5,22,3324786.17,12,,,,,,,,,
10/6/2020 14:11,76.8,0,0,0,5,0,58,58,62,0,26.5,21.5,3324786.17,12,,,,,,,,,
10/6/2020 14:53,,,,,,,,,,,,,,,20880.40782,-22.8499,-43.14551,,82.021,Running,,,
10/6/2020 15:11,77.6,113.65,1802.5,71.5,475.5,22,327,394,78,27,26,424.5,3324818.819,2.5,,,,,,,,,
10/6/2020 15:31,,,,,,,,,,,,,,,20881.05226,-22.84927,-43.14548,Low Engine Coolant Level,,,,,
10/6/2020 16:11,77.2,109.85,1799,71.5,472.5,22,322,386,78,27,26,424.5,3324931.908,3,,,,,,,,,
10/6/2020 17:11,77.6,118.75,1799,71.5,471,24,336,405,78,28,26,423,3325049.729,2.5,,,,,,,,,
10/6/2020 17:47,,,,,,,,,,,,,,,20883.31893,-22.84872,-43.14519,Low Engine Coolant Level,,,,,
10/6/2020 18:11,77.6,114.1,1804.5,72.5,471,22.5,352,414,79,27,26,422.5,3325168.023,1.5,,,,,,,,,
10/6/2020 19:11,77.2,109.5,1800,71.5,473,21,325,392,78,27,26,423.5,3325278.273,1.5,,,,,,,,,
10/6/2020 19:38,,,,,,,,,,,,,,,20885.16115,-22.84892,-43.14587,Low Engine Coolant Level,,,,,
10/6/2020 20:11,77.2,77.3,1801.5,70.5,478.5,8.5,255,274,76,21,26,433.5,3325383.791,1.5,,,,,,,,,
10/6/2020 20:41,,,,,,,,,,,,,,,20886.21449,-22.84886,-43.14586,Low Engine Coolant Level,,,,,
10/6/2020 21:11,76.8,74.35,1798,70,479,10.5,250,268,77,21,26,430.5,3325453.348,2,,,,,,,,,
10/6/2020 22:11,76.8,74.6,1802.5,70.5,478.5,7.5,260,286,77,21,26,430,3325523.378,1.5,,,,,,,,,
10/6/2020 22:21,,,,,,,,,,,,,,,20887.8856,-22.84969,-43.14548,Low Engine Coolant Level,,,,,
10/6/2020 23:11,75.6,128.35,1791.5,72,471,25,347,403,79,30,26,421.5,3325620.852,0,,,,,,,,,
10/6/2020 23:34,,,,,,,,,,,,,,,20889.09893,-22.89239,-43.21317,Low Engine Coolant Level,,,,,
10/7/2020 0:11,76.4,104.6,1795,71.5,473.5,17.5,315,379,78,26,26,425.5,3325719.273,3,,,,,,,,,
10/7/2020 0:52,,,,,,,,,,,,,,,20890.40338,-22.89224,-43.21332,Low Engine Coolant Level,,,,,
10/7/2020 1:11,75.6,94.3,1795,70.5,475.5,14,299,343,77,24,26,426.5,3325821.006,3,,,,,,,,,
10/7/2020 2:11,76.4,86.35,1796.5,70,477.5,10.5,269,294,76,23,26,429,3325913.275,3,,,,,,,,,
10/7/2020 2:14,,,,,,,,,,,,,,,20891.76338,-22.89322,-43.21288,Low Engine Coolant Level,,,,,
10/7/2020 2:28,,,,,,,,,,,,,,,20891.99449,-22.8932,-43.21291,,82.021,,,,
10/7/2020 3:11,77.2,107.6,1798,71.5,472.5,20.5,313,378,78,27,26,424.5,3326022.579,4.5,,,,,,,,,
10/7/2020 4:11,77.6,105.2,1805,72,474,20.5,311,376,78,26,26,425,3326127.151,4.5,,,,,,,,,
10/7/2020 4:40,,,,,,,,,,,,,,,20894.19227,-22.89326,-43.21291,Low Engine Coolant Level,,,,,
10/7/2020 5:11,77.6,107.1,1802.5,71.5,473,19,314,376,78,26,26,425,3326235.035,5,,,,,,,,,
10/7/2020 6:11,77.6,105.2,1798,71.5,473,20,312,376,78,27,26,426,3326343.393,4.5,,,,,,,,,
10/7/2020 7:05,,,,,,,,,,,,,,,20896.6145,-22.8932,-43.21289,Low Engine Coolant Level,,,,,
10/7/2020 7:11,77.2,110.3,1803.5,72,473,17.5,316,379,78,26,26,426.5,3326451.277,1.5,,,,,,,,,
10/7/2020 8:11,77.6,114.7,1800,71.5,472.5,21,318,383,78,27,26,426,3326557.741,0.5,,,,,,,,,
10/7/2020 8:36,,,,,,,,,,,,,,,20898.13894,-22.89322,-43.21288,Low Engine Coolant Level,,,,,
10/7/2020 9:11,77.2,86.1,1799,70.5,477,8.5,278,309,76,22,26,431,3326662.313,3.5,,,,,,,,,
10/7/2020 10:06,,,,,,,,,,,,,,,20899.62783,-22.8957,-43.20522,Low Engine Coolant Level,,,,,
10/7/2020 10:11,78.4,83.35,1810.5,71,475.5,12.5,300,338,77,23,26,431,3326756.475,3.5,,,,,,,,,
10/7/2020 11:11,77.2,109.25,1797.5,71,472.5,19,315,376,78,27,26,424.5,3326854.896,4.5,,,,,,,,,
10/7/2020 12:11,77.6,112.2,1801.5,71.5,473.5,20.5,312,373,78,26,26,426,3326964.673,3.5,,,,,,,,,
10/7/2020 12:55,,,,,,,,,,,,,,,20902.44339,-22.89567,-43.20503,Low Engine Coolant Level,,,,,
10/7/2020 13:11,77.2,107.95,1799,72,472.5,16,312,369,78,26,26,424,3327068.299,5.5,,,,,,,,,
10/7/2020 14:11,77.2,106.5,1801,72,474,15,310,367,78,25,26,425.5,3327175.236,4.5,,,,,,,,,
10/7/2020 15:11,77.6,107.95,1800,71.5,473.5,20.5,313,371,78,26,26,426.5,3327282.174,3.5,,,,,,,,,
10/7/2020 15:37,,,,,,,,,,,,,,,20905.14784,-22.89564,-43.205,Low Engine Coolant Level,,,,,
10/7/2020 16:11,77.6,106.3,1800,71.5,473,19,313,371,78,26,26,425,3327390.058,5,,,,,,,,,
10/7/2020 17:11,75.6,99.15,1792,71.5,476,15,301,341,77,24,26,424,3327463.874,4,,,,,,,,,
10/7/2020 17:19,,,,,,,,,,,,,,,20906.8545,-22.89567,-43.205,Low Engine Coolant Level,,,,,
10/7/2020 18:11,76.8,89.9,1799,71,475.5,11.5,301,342,77,23,26,427,3327567.973,4,,,,,,,,,
10/7/2020 19:10,,,,,,,,,,,,,,,20908.70562,-22.95793,-43.13803,Inlet Air Restriction Warning,,,,,
10/7/2020 19:11,80.8,296.5,1803.5,75,458.5,136.5,573,596,82,62,25.5,373,3327671.598,2.5,,,,,,,,,
10/7/2020 19:27,,,,,,,,,,,,,,,20908.98562,-23.00177,-43.11676,Low Engine Coolant Level,,,,,
10/7/2020 20:11,80.8,277.65,1809.5,75.5,427,140,582,609,89,58,25.5,377.5,3327948.406,2,,,,,,,,,
10/7/2020 21:11,80.8,255.65,1804.5,77.5,445,124,574,599,87,55,25.5,389.5,3328201.083,1.5,,,,,,,,,
10/7/2020 22:11,79.6,273.25,1783.5,77,446.5,111,574,599,88,54,25.5,390,3328459.437,1,,,,,,,,,
10/7/2020 23:11,80,263.85,1796.5,74,431.5,129,577,602,88,56,25.5,384,3328727.255,2,,,,,,,,,
10/8/2020 0:11,80.4,266.25,1806,76,438.5,129.5,575,600,87,55,25.5,386,3328994.599,2,,,,,,,,,
10/8/2020 0:35,,,,,,,,,,,,,,,20914.11451,-24.03344,-42.9711,Low Engine Coolant Level,,,,,
10/8/2020 1:11,80.4,273.25,1795,74.5,430,129,577,605,88,58,25.5,382,3329269.515,2.5,,,,,,,,,
10/8/2020 2:05,,,,,,,,,,,,,,,20915.6234,-24.31284,-42.91838,Low Engine Coolant Level,,,,,
10/8/2020 2:11,77.2,113.65,1800,72,472.5,22.5,321,385,77,28,26,420,3329490.488,3,,,,,,,,,
10/8/2020 2:28,,,,,,,,,,,,,,,20915.99896,-24.35466,-42.91093,,68.89764,,,,
10/8/2020 3:11,80,260.55,1795.5,75.5,441,126.5,550,573,87,55,25.5,388,3329680.705,2,,,,,,,,,
10/8/2020 4:11,81.2,288.35,1801,75.5,429,143.5,559,583,88,61,25.5,377,3329947.103,1,,,,,,,,,
10/8/2020 5:11,81.2,280.35,1803.5,75,430,148,558,583,88,61,25.5,377,3330227.696,1,,,,,,,,,
10/8/2020 6:11,80,267.2,1794,74.5,432,130.5,556,581,87,58,25.5,383,3330506.87,2,,,,,,,,,
10/8/2020 7:11,81.2,277.9,1807.5,75.5,436,138.5,556,581,87,58,25.5,382,3330777.527,2,,,,,,,,,
10/8/2020 8:11,78,95.35,1804.5,70.5,477,16,286,326,77,26,26,427.5,3330991.403,2,,,,,,,,,
10/8/2020 9:11,76.8,88,1800,71,477,15.5,279,315,76,23,26,431.5,3331087.931,2.5,,,,,,,,,
10/8/2020 10:11,76.8,97,1799,71,476,15,290,328,76,25,26,428.5,3331180.673,2.5,,,,,,,,,
10/8/2020 10:12,,,,,,,,,,,,,,,20923.73452,-25.39464,-42.76233,Low Engine Coolant Level,,,,,
10/8/2020 11:11,76.8,90.75,1800,71.5,475.5,15.5,284,319,77,24,26,431,3331270.104,2.5,,,,,,,,,
10/8/2020 11:48,,,,,,,,,,,,,,,20925.33452,-25.39455,-42.76224,Low Engine Coolant Level,,,,,
10/8/2020 12:11,76.4,80.65,1795,71.5,477,14.5,281,318,76,23,26,430,3331362.846,1,,,,,,,,,
10/8/2020 13:11,76.4,83.35,1797.5,71,476.5,15.5,287,325,77,23,26,428.5,3331455.116,2.5,,,,,,,,,
10/8/2020 13:24,,,,,,,,,,,,,,,20926.92785,-25.39453,-42.76222,Low Engine Coolant Level,,,,,
10/8/2020 14:11,76.4,89.65,1795,71,476,13.5,278,315,77,24,26,428,3331548.331,2,,,,,,,,,
10/8/2020 15:11,77.6,89.05,1802.5,71,477,11,274,308,76,23,26,430,3331640.128,1.5,,,,,,,,,
10/8/2020 15:42,,,,,,,,,,,,,,,20929.23674,-25.39455,-42.76219,Low Engine Coolant Level,,,,,
10/8/2020 16:11,77.2,77.9,1796.5,71,476.5,12,275,311,77,23,26,430.5,3331727.192,3.5,,,,,,,,,
10/8/2020 17:03,,,,,,,,,,,,,,,20930.59008,-25.39455,-42.76225,Low Engine Coolant Level,,,,,
10/8/2020 17:11,76.8,89.65,1798,71,477,14.5,287,321,77,23,26,428.5,3331817.569,3.5,,,,,,,,,
10/8/2020 18:12,78.4,90.95,1807.5,71,477,17,280,316,76,24,26,430,3331908.418,4,,,,,,,,,
10/8/2020 19:12,76.4,88,1797.5,70.5,475.5,16,281,318,76,23,26,428.5,3331999.741,2,,,,,,,,,
10/8/2020 20:12,78,97.25,1803.5,71.5,477,15,279,314,76,25,26,428.5,3332090.118,3.5,,,,,,,,,
10/8/2020 20:53,,,,,,,,,,,,,,,20934.42341,-25.45699,-42.77902,Low Engine Coolant Level,,,,,
10/8/2020 21:12,78,98.35,1801.5,71.5,475,15,291,332,77,25,26,429,3332219.295,4,,,,,,,,,
10/8/2020 22:12,77.2,91.55,1801.5,71,475,17,279,314,77,25,26,427,3332322.448,4.5,,,,,,,,,
10/8/2020 23:04,,,,,,,,,,,,,,,20936.60342,-25.49138,-42.78214,Low Engine Coolant Level,,,,,
10/8/2020 23:12,78,95.95,1805,71.5,476.5,16,276,312,77,25,26,427.5,3332412.824,3.5,,,,,,,,,
10/9/2020 0:12,77.2,97.5,1804.5,71,476,12.5,278,315,77,24,26,427,3332503.201,2.5,,,,,,,,,
10/9/2020 1:12,76,83.6,1795.5,71,476,11,275,308,76,22,26,429,3332590.739,2,,,,,,,,,
10/9/2020 2:12,77.6,143.35,1799,72,472,27,346,400,78,33,26,418.5,3332683.481,1.5,,,,,,,,,
10/9/2020 2:28,,,,,,,,,,,,,,,20939.99453,-25.45989,-42.77414,,68.89764,,,,
10/9/2020 3:12,78,115.55,1803.5,72,472,26,334,397,79,28,26,421.5,3332787.107,3,,,,,,,,,
10/9/2020 4:12,77.6,90.5,1801.5,71,477,14,276,311,76,24,26,429,3332886.474,3,,,,,,,,,
10/9/2020 4:15,,,,,,,,,,,,,,,20941.77898,-25.4485,-42.75377,Low Engine Coolant Level,,,,,
10/9/2020 5:12,77.6,93.95,1801.5,70.5,477,12.5,275,311,77,24,26,427.5,3332973.065,3,,,,,,,,,
10/9/2020 6:12,76,79.2,1795,71,475,12,282,317,77,22,26,427.5,3333062.022,2,,,,,,,,,
10/9/2020 7:12,76.8,88.45,1797.5,71,476,14.5,278,311,77,24,26,428,3333150.979,2,,,,,,,,,
10/9/2020 7:59,,,,,,,,,,,,,,,20945.52342,-25.4485,-42.7538,Low Engine Coolant Level,,,,,
10/9/2020 8:12,77.2,89.3,1802.5,71,475.5,15,279,313,77,24,26,427.5,3333240.883,3,,,,,,,,,
10/9/2020 9:12,78.4,94.3,1809.5,71,476.5,15,272,309,76,24,26,428.5,3333329.84,2.5,,,,,,,,,
10/9/2020 9:19,,,,,,,,,,,,,,,20946.84565,-25.44846,-42.75385,Low Engine Coolant Level,,,,,
10/9/2020 10:12,76.4,85.05,1798,71,475,17.5,287,325,77,23,26,428,3333420.217,3.5,,,,,,,,,
10/9/2020 10:39,,,,,,,,,,,,,,,20948.19009,-25.44823,-42.75578,Low Engine Coolant Level,,,,,
10/9/2020 11:12,79.6,201.05,1801.5,74.5,458.5,67,478,492,82,44,26,406.5,3333551.286,0.5,,,,,,,,,
10/9/2020 12:09,,,,,,,,,,,,,,,20949.67676,-25.54205,-42.84483,Low Engine Coolant Level,,,,,
10/9/2020 12:12,78,110.1,1803.5,72,471,21.5,313,372,78,27,26,424,3333692.293,5.5,,,,,,,,,
10/9/2020 13:12,78,99.4,1803.5,71,476.5,17,275,311,76,25,26,428,3333786.455,4,,,,,,,,,
10/9/2020 13:31,,,,,,,,,,,,,,,20951.04565,-25.54494,-42.84119,Low Engine Coolant Level,,,,,
10/9/2020 14:12,76,109,1794,71,474,21,287,328,77,27,26,424,3333873.993,1,,,,,,,,,
10/9/2020 14:53,,,,,,,,,,,,,,,20952.41232,-25.5438,-42.84071,Low Engine Coolant Level,,,,,
10/9/2020 15:12,76.4,83.6,1795,71,476,12,276,312,76,23,26,428.5,3333963.423,4,,,,,,,,,
10/9/2020 16:12,76.4,79.8,1798,70,476,15,273,307,76,23,26,430.5,3334051.907,3,,,,,,,,,
10/9/2020 17:12,76.8,88.85,1798,70.5,476.5,14.5,273,308,76,24,26,430.5,3334139.918,3,,,,,,,,,
10/9/2020 18:12,78.8,93.45,1808.5,71.5,475.5,16,284,321,77,25,26,429,3334225.563,3.5,,,,,,,,,
10/9/2020 19:12,75.6,80.85,1789.5,71,476.5,14.5,278,314,76,22,26,429.5,3334314.993,2,,,,,,,,,
10/9/2020 20:12,76,100.8,1790.5,71.5,473,20.5,318,379,77,25,26,426,3334406.789,2,,,,,,,,,
10/9/2020 21:12,78.4,188.6,1792,74.5,459.5,63,486,502,82,42,26,407,3334586.123,0.5,,,,,,,,,
10/9/2020 22:12,77.6,95.95,1799,71,476,16.5,278,314,76,25,26,425.5,3334700.632,3.5,,,,,,,,,
10/9/2020 23:12,75.6,83.6,1793,71,476.5,15,278,313,76,23,26,429,3334787.696,2,,,,,,,,,
10/10/2020 0:12,77.6,94.3,1801.5,71,475.5,16.5,278,314,76,24,26,429,3334878.073,3,,,,,,,,,
10/10/2020 1:12,80.4,224.9,1802.5,76,453,98.5,535,553,84,48,25.5,396,3335012.928,0.5,,,,,,,,,
10/10/2020 2:12,78.4,188.6,1796.5,75.5,454.5,65.5,504,513,84,42,25.5,406.5,3335240.526,2,,,,,,,,,
10/10/2020 2:28,,,,,,,,,,,,,,,20963.99677,-25.07692,-42.8311,,68.89764,,,,
10/10/2020 3:12,79.2,217.8,1799,75.5,454.5,93.5,525,529,84,47,25.5,397.5,3335446.83,1.5,,,,,,,,,
10/10/2020 4:12,79.2,205.7,1804.5,75.5,453,85.5,529,534,85,45,26,401,3335663.072,0,,,,,,,,,
10/10/2020 5:12,80,228.1,1798,75.5,450.5,96.5,532,538,85,50,25.5,397.5,3335880.733,0.5,,,,,,,,,
10/10/2020 6:12,78.8,218.25,1797.5,75.5,451,92.5,534,540,85,47,25.5,397.5,3336099.341,0.5,,,,,,,,,
10/10/2020 6:53,,,,,,,,,,,,,,,20968.42566,-24.19614,-42.95778,Low Engine Coolant Level,,,,,
10/10/2020 7:12,80,217.1,1804.5,76.5,451,90.5,533,525,86,46,25.5,400.5,3336317.948,0.5,,,,,,,,,
10/10/2020 8:12,80.4,218.5,1801.5,76.5,451.5,89.5,532,537,85,48,25.5,400.5,3336530.404,0,,,,,,,,,
10/10/2020 9:12,76.4,96.45,1796.5,71.5,475.5,17.5,297,342,77,25,26,427.5,3336644.913,3.5,,,,,,,,,
10/10/2020 9:23,,,,,,,,,,,,,,,20970.92344,-23.87049,-43.00945,Low Engine Coolant Level,,,,,
10/10/2020 10:12,78.4,101.9,1805,72,474,16.5,297,344,77,26,26,427,3336745.699,4.5,,,,,,,,,
10/10/2020 11:07,,,,,,,,,,,,,,,20972.66122,-23.869,-43.0114,Low Engine Coolant Level,,,,,
10/10/2020 11:12,78.4,108.2,1806,72,473.5,21.5,300,351,77,27,26,425.5,3336848.379,4.5,,,,,,,,,
10/10/2020 12:12,77.6,100.8,1802.5,71,474,17,302,349,77,25,26,426,3336952.004,3.5,,,,,,,,,
10/10/2020 13:12,77.2,101.65,1802.5,71,474,20.5,303,352,77,26,26,425,3337056.576,4.5,,,,,,,,,
10/10/2020 14:12,78,106.75,1804.5,71.5,474.5,17,300,349,78,26,26,426,3337162.094,0.5,,,,,,,,,
10/10/2020 15:12,76.8,101.65,1795,71.5,474,19.5,297,339,77,26,26,425.5,3337267.613,4.5,,,,,,,,,
10/10/2020 16:12,77.6,106.75,1802.5,71.5,474,18,310,363,77,27,26,425.5,3337373.131,3,,,,,,,,,
10/10/2020 17:12,77.2,107.6,1799,71.5,472.5,20.5,304,358,78,27,26,425,3337475.337,4,,,,,,,,,
10/10/2020 18:12,77.6,98.35,1802.5,72,474,18,297,340,77,25,26,430.5,3337588.899,0,,,,,,,,,
10/10/2020 19:12,78,107.6,1804.5,71.5,474.5,20,311,363,77,27,26,426,3337701.988,1,,,,,,,,,
10/10/2020 20:12,77.6,102.15,1805,71,473.5,16.5,306,360,77,25,26,426.5,3337810.819,1.5,,,,,,,,,
10/10/2020 21:12,78.8,113.65,1805,71.5,473.5,23.5,312,368,78,28,26,425,3337919.65,2,,,,,,,,,
10/10/2020 22:12,77.2,125.9,1799,71.5,471.5,24,319,382,78,29,26,423,3338034.631,2,,,,,,,,,
10/10/2020 23:12,78.4,98.1,1805,72,474,16.5,300,345,77,25,26,429.5,3338146.301,1,,,,,,,,,
10/11/2020 0:12,76.8,85.5,1800,71.5,474,15.5,289,334,78,23,26,431,3338254.185,1,,,,,,,,,
10/11/2020 0:34,,,,,,,,,,,,,,,20986.10123,-23.87021,-43.01668,,88.58268,Stopped,,,
10/11/2020 0:44,,,,,,,,,,,,,,,20986.10346,-23.86685,-43.01767,,98.4252,Running,,,
10/11/2020 0:48,,,,,,,,,,,,,,,20986.17901,-23.86517,-43.01848,,104.98688,Stopped,,,
10/11/2020 0:52,,,,,,,,,,,,,,,20986.18346,-23.86387,-43.01895,,95.14436,Running,,,
10/11/2020 1:12,76.8,80.05,1801,71.5,473,13.5,297,342,78,23,26,429.5,3338341.25,0.5,,,,,,,,,
10/11/2020 2:12,77.2,85.5,1802.5,71,474.5,19,289,331,77,23,26,432.5,3338435.885,0.5,,,,,,,,,
10/11/2020 2:28,,,,,,,,,,,,,,,20987.78346,-23.87684,-43.0143,,75.45932,,,,
10/11/2020 3:12,76.8,86.35,1799,71.5,475.5,13.5,280,318,77,23,26,430.5,3338532.413,1,,,,,,,,,
10/11/2020 4:12,76.8,86.1,1795.5,72,475,17,284,320,77,23,26,431,3338627.994,1,,,,,,,,,
10/11/2020 5:12,77.2,92.05,1799,71,475.5,15.5,281,315,77,23,26,429,3338722.156,1.5,,,,,,,,,
10/11/2020 6:12,76,100.6,1792,71,475.5,14,279,315,76,25,26,427,3338812.533,1.5,,,,,,,,,
10/11/2020 7:12,79.6,113.4,1813,71.5,473,25.5,325,368,77,28,26,425,3338905.276,3,,,,,,,,,
10/11/2020 8:12,76,86.55,1793,71.5,475,14.5,280,317,77,24,26,427.5,3338998.965,1,,,,,,,,,
10/11/2020 9:12,77.6,104.05,1799,71.5,475.5,19.5,282,316,77,26,26,425.5,3339094.073,3,,,,,,,,,
10/11/2020 10:12,77.6,103.8,1801,71.5,475,14,276,313,77,25,26,431,3339187.762,1,,,,,,,,,
10/11/2020 11:12,76.4,86.55,1796.5,70.5,475.5,15,284,321,77,23,26,428.5,3339278.139,2,,,,,,,,,
10/11/2020 12:12,78,86.55,1807.5,71,476,12.5,276,310,77,22,26,432.5,3339370.408,2.5,,,,,,,,,
10/11/2020 13:12,76.8,97.85,1801,71,474.5,16,278,313,77,25,26,431.5,3339463.624,0.5,,,,,,,,,
10/11/2020 14:12,79.6,246.9,1795,77,448.5,112.5,548,569,86,50,25.5,396,3339595.167,1.5,,,,,,,,,
10/11/2020 15:12,78.8,254.95,1798,77,444,123,549,570,87,52,25.5,391.5,3339831.755,2.5,,,,,,,,,
10/11/2020 16:12,79.6,234.55,1790.5,77,446.5,99.5,553,576,87,50,25.5,395,3340076.86,1.5,,,,,,,,,
10/11/2020 17:12,80.4,278.25,1800,75.5,429,141,562,588,88,57,25.5,384.5,3340339.473,4,,,,,,,,,
10/11/2020 18:01,,,,,,,,,,,,,,,21003.34125,-23.08324,-43.09625,Low Engine Coolant Level,,,,,
10/11/2020 18:12,78.8,221.95,1793,76,448.5,88,539,557,86,47,25.5,397.5,3340592.149,0,,,,,,,,,
10/11/2020 19:03,,,,,,,,,,,,,,,21004.36791,-22.90831,-43.14519,Low Engine Coolant Level,,,,,
10/11/2020 19:12,78.4,116.4,1805,72,471.5,21,334,399,78,28,26,423.5,3340790.41,4,,,,,,,,,
10/11/2020 20:12,78.4,107.35,1804.5,72,472.5,18,312,372,77,27,26,425.5,3340899.24,4,,,,,,,,,
10/11/2020 20:20,,,,,,,,,,,,,,,21005.64792,-22.8472,-43.13847,Low Engine Coolant Level,,,,,
10/11/2020 21:12,78,104.85,1802.5,71.5,472.5,19.5,305,363,77,26,26,426,3341008.544,2.5,,,,,,,,,
10/11/2020 22:12,77.6,103.55,1801.5,71.5,474,19.5,303,361,77,26,26,426,3341115.955,1.5,,,,,,,,,
10/11/2020 23:12,77.6,108.4,1803.5,72,473,17,303,359,77,26,26,426,3341222.893,2,,,,,,,,,
10/12/2020 0:12,77.2,110.3,1797.5,71.5,472.5,21,305,363,77,27,26,425,3341326.992,1.5,,,,,,,,,
10/12/2020 1:12,77.6,106.75,1804.5,71.5,473.5,18.5,303,361,77,25,26,427.5,3341433.93,1,,,,,,,,,
10/12/2020 2:12,77.6,108.2,1801,72,474,21.5,303,357,77,26,26,427.5,3341540.867,2,,,,,,,,,
10/12/2020 2:28,,,,,,,,,,,,,,,21011.77903,-22.84716,-43.1385,,82.021,,,,
10/12/2020 3:12,77.2,105.7,1801,71,473,17,305,361,77,25,26,426.5,3341648.278,0,,,,,,,,,
10/12/2020 4:12,78,106.75,1801,72,474,23,306,359,77,26,26,428.5,3341756.163,0.5,,,,,,,,,
10/12/2020 5:12,77.6,105.95,1803.5,71.5,474,17.5,306,359,77,25,26,428,3341860.261,0.5,,,,,,,,,
10/12/2020 6:12,77.6,107.95,1801.5,72,474,21.5,306,358,77,26,26,427.5,3341968.146,0.5,,,,,,,,,
10/12/2020 7:12,77.6,110.1,1802.5,71.5,474.5,22.5,306,360,77,26,26,428,3342075.557,1,,,,,,,,,
10/12/2020 8:12,77.6,111.15,1803.5,71.5,473.5,23,309,363,77,26,26,426.5,3342184.387,1.5,,,,,,,,,
10/12/2020 9:12,78,104.85,1804.5,71.5,473.5,19.5,303,356,77,25,26,427.5,3342288.959,1,,,,,,,,,
10/12/2020 10:12,77.6,104.4,1801,71.5,473,22,305,355,77,26,26,428,3342394.951,0.5,,,,,,,,,
10/12/2020 11:13,77.2,106.3,1799,72,473.5,18.5,306,359,77,26,26,428.5,3342502.362,2,,,,,,,,,
10/12/2020 12:13,77.6,113.9,1800,72,473,23.5,314,371,77,27,26,426.5,3342612.612,0.5,,,,,,,,,
10/12/2020 12:51,,,,,,,,,,,,,,,21022.17237,-22.84665,-43.13814,,91.86352,Stopped,,,
10/12/2020 12:52,,,,,,,,,,,,,,,21022.17237,-22.84664,-43.13809,,,,Engine Control Module:Abnormal Update Rate,,
10/12/2020 13:12,,,,,,,,,,,,,,,21022.18348,-22.84664,-43.13811,,,,"Left Exhaust Temperature Sensor:Abnormal Frequency, Pulse Width, or Period",,
10/12/2020 13:12,,,,,,,,,,,,,,,21022.18571,-22.84665,-43.13809,,88.58268,Running,,,
10/12/2020 13:13,76.8,40,1803.5,74.5,499,9.5,286,-2147483648,82,15,26,432.5,3342685.008,2.5,,,,,,,,,
10/12/2020 13:14,,,,,,,,,,,,,,,21022.20571,-22.84665,-43.13811,,88.58268,Stopped,,,
10/12/2020 13:15,,,,,,,,,,,,,,,21022.18348,-22.84664,-43.13811,Low Engine Coolant Level,,,,,
10/12/2020 13:22,,,,,,,,,,,,,,,21022.20126,-22.84666,-43.13811,,101.70604,Running,,,
10/12/2020 13:22,,,,,,,,,,,,,,,21022.20793,-22.84662,-43.13811,,101.70604,Stopped,,,
10/12/2020 13:25,,,,,,,,,,,,,,,21022.21237,-22.84668,-43.13814,,88.58268,Running,,,
10/12/2020 14:21,76.8,83.85,1801,73,471.5,12,259,290,77,22,26,434,3342752.199,0.5,,,,,,,,,
10/12/2020 15:21,77.2,76.25,1799,73.5,472,10,257,290,77,21,26,431.5,3342832.639,0.5,,,,,,,,,
10/12/2020 16:21,76.8,81.7,1800,73.5,472,14.5,262,294,77,22,26,431,3342913.079,1,,,,,,,,,
10/12/2020 17:21,76.8,74.95,1802.5,73.5,472,16,259,292,77,22,26,431.5,3342993.518,1,,,,,,,,,
10/12/2020 18:21,76.4,78.95,1796.5,73,472,12,255,287,76,22,26,431,3343071.593,1.5,,,,,,,,,
10/12/2020 19:21,76.8,81.1,1803.5,73.5,471.5,15,257,289,76,22,26,432.5,3343150.14,1,,,,,,,,,
10/12/2020 20:21,77.2,80.05,1802.5,73.5,472,13,257,287,77,21,26,431.5,3343230.107,2,,,,,,,,,
10/12/2020 21:21,77.6,82.55,1803.5,73,472,12,258,292,77,22,26,431,3343309.6,1,,,,,,,,,
10/12/2020 22:21,77.2,80.4,1800,73,472,9.5,259,291,77,21,26,430.5,3343389.567,2,,,,,,,,,
10/12/2020 23:21,76.4,82.75,1794,73,472,15.5,263,295,77,22,26,429,3343469.534,1.5,,,,,,,,,
10/13/2020 0:21,77.6,82.75,1802.5,73.5,472,11,266,300,77,22,26,428.5,3343551.393,2.5,,,,,,,,,
10/13/2020 1:21,77.6,80.85,1802.5,73,473,11.5,256,290,77,22,26,429.5,3343633.726,2,,,,,,,,,
10/13/2020 2:21,77.6,83.35,1802.5,73,472,12,264,298,77,22,26,428.5,3343716.059,2.5,,,,,,,,,
10/13/2020 2:28,,,,,,,,,,,,,,,21035.25683,-22.84683,-43.1382,,91.86352,,,,
